EventId,EventTemplate,Occurrences
d33d009f,"Mapped ""{[/loggers/{name:.*}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v1+json || application/json],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}"" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.set(java.lang.String,java.util.Map<java.lang.String, java.lang.String>)",662
c2a4e265,Mapped URL path <*> onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler],1986
d16acdef,"Mapped ""{[/error]}"" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)",662
c3bcf5f7,Mapped <*> onto public <*> <*>,5085
9b3db83a,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1e04fa0a, org.springframework.security.web.context.SecurityContextPersistenceFilter@383bfa16, org.springframework.security.web.header.HeaderWriterFilter@25084a1e, org.springframework.security.web.authentication.logout.LogoutFilter@73e22a3d, edu.fudan.common.security.jwt.JWTFilter@1af2d44a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@53fdffa1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4d0f2471, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@18d87d80, org.springframework.security.web.session.SessionManagementFilter@3bf9ce3e, org.springframework.security.web.access.ExceptionTranslationFilter@3d6f0054, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5acf93bb]",1
9d738f32,Discovered cluster type of STANDALONE,372
58a281aa,"Monitor thread successfully connected to server with description <*> type=STANDALONE, state=CONNECTED, ok=true, <*> <*> <*> minWireVersion=0, <*> maxDocumentSize=16777216, <*>",513
29ae9245,Adding discovered server <*> to client view of cluster,372
5a311351,"Cluster created with settings <*> mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}",372
49b33cd1,Mapping filter: <*> to: [/*],5400
1e635295,Mapping servlet: 'dispatcherServlet' to [/],675
a7efef3e,<*> service [Tomcat],689
ae74bb7f,Starting Servlet Engine: Apache <*>,676
4eac5fb4,Bean <*> of type <*> is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying),4740
e6f1d0c1,"No bean named <*> has been explicitly defined. Therefore, a default <*> will be created.",2031
f3ad1b0e,<*> <*> startup date <*> <*> <*> <*> CST 2022]; root of context hierarchy,1298
f3a380ef,Starting <*> v1.0 on <*> with PID 1 <*> started by 1000770000 in /),678
44bf45f7,"No active profile set, falling back to default profiles: default",679
01cf6686,Closed connection <*> <*> to <*> because there was a socket exception raised on another connection from this pool.,290
f9f26692,Unregistering JMX-exposed beans on shutdown,619
294ca27f,Shutting down ExecutorService <*>,648
9a3eac67,Exception in monitor thread while connecting to server <*>,146
6a60802a,Generating unique operation named: <*>,15132
95878a06,"Init payment error.Payment not found, PaymentId: 5ad7750ba68b49c0a8c035276b067701",1
7e616b81,Scanning for api listing references,605
caf7c7b8,Found 1 custom documentation plugin(s),605
cbc76583,Context refreshed,604
1bd1d539,"Located managed bean 'rabbitConnectionFactory': registering with JMX server as MBean [org.springframework.amqp.rabbit.connection:name=rabbitConnectionFactory,type=CachingConnectionFactory]",5
15af78a6,Bean with name 'rabbitConnectionFactory' has been autodetected for JMX exposure,5
de10a074,"Config: (Config(name=DirectTicketAllocationProportion, value=0.5, description=Allocation Proportion Of The Direct Ticket - From Start To End)) create success",1
7ec52d24,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@1e81f160, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1acaf3d, org.springframework.security.web.context.SecurityContextPersistenceFilter@4e07b95f, org.springframework.security.web.header.HeaderWriterFilter@6a57ae10, org.springframework.web.filter.CorsFilter@6986852, org.springframework.security.web.authentication.logout.LogoutFilter@3b79fd76, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@53b7f657, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@28b46423, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7fc4780b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1bab8268, org.springframework.security.web.session.SessionManagementFilter@766653e6, org.springframework.security.web.access.ExceptionTranslationFilter@51c693d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@544d57e]",1
0e6c1c20,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@420a85c4, org.springframework.security.web.context.SecurityContextPersistenceFilter@295cf707, org.springframework.security.web.header.HeaderWriterFilter@352ff4da, org.springframework.security.web.authentication.logout.LogoutFilter@651aed93, edu.fudan.common.security.jwt.JWTFilter@1c39680d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5f77d0f9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b266842, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@62833051, org.springframework.security.web.session.SessionManagementFilter@2e32ccc5, org.springframework.security.web.access.ExceptionTranslationFilter@4fa1c212, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2b72cb8a]",1
e0dc4794,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@3e62d773, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4ef74c30, org.springframework.security.web.context.SecurityContextPersistenceFilter@7d7758be, org.springframework.security.web.header.HeaderWriterFilter@4a07d605, org.springframework.web.filter.CorsFilter@7283d3eb, org.springframework.security.web.authentication.logout.LogoutFilter@68746f22, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@78fa769e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2bdd8394, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5f9edf14, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@638ef7ed, org.springframework.security.web.session.SessionManagementFilter@74287ea3, org.springframework.security.web.access.ExceptionTranslationFilter@383dc82c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7fd7a283]",1
7ff5da58,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@7b50df34, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b410b60, org.springframework.security.web.context.SecurityContextPersistenceFilter@776a6d9b, org.springframework.security.web.header.HeaderWriterFilter@536dbea0, org.springframework.web.filter.CorsFilter@2462cb01, org.springframework.security.web.authentication.logout.LogoutFilter@18ece7f4, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@b86de0d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@21d03963, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1f760b47, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@19b843ba, org.springframework.security.web.session.SessionManagementFilter@47c81abf, org.springframework.security.web.access.ExceptionTranslationFilter@3f1d2e23, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@35b74c5c]",1
13e79163,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@28194a50, org.springframework.security.web.context.SecurityContextPersistenceFilter@7098b907, org.springframework.security.web.header.HeaderWriterFilter@78452606, org.springframework.security.web.authentication.logout.LogoutFilter@730d2164, edu.fudan.common.security.jwt.JWTFilter@7f2cfe3f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@13526e59, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3bcd05cb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1a5b6f42, org.springframework.security.web.session.SessionManagementFilter@448c8166, org.springframework.security.web.access.ExceptionTranslationFilter@311bf055, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@18f8cd79]",1
40636fd9,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@17d919b6, org.springframework.security.web.context.SecurityContextPersistenceFilter@3214ee6, org.springframework.security.web.header.HeaderWriterFilter@6bb4dd34, org.springframework.security.web.authentication.logout.LogoutFilter@68878f6d, edu.fudan.common.security.jwt.JWTFilter@53f3bdbd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4a07d605, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2bdd8394, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@34129c78, org.springframework.security.web.session.SessionManagementFilter@45efd90f, org.springframework.security.web.access.ExceptionTranslationFilter@7f2cfe3f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4149c063]",1
05e8fc17,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@42a15bdc, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@44a59da3, org.springframework.security.web.context.SecurityContextPersistenceFilter@1c852c0f, org.springframework.security.web.header.HeaderWriterFilter@1c39680d, org.springframework.web.filter.CorsFilter@27e47833, org.springframework.security.web.authentication.logout.LogoutFilter@266374ef, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@4e07b95f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@a37aefe, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5d99c6b5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6f6745d6, org.springframework.security.web.session.SessionManagementFilter@62833051, org.springframework.security.web.access.ExceptionTranslationFilter@420a85c4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6a57ae10]",2
2b30ee72,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@23941fb4, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7486b455, org.springframework.security.web.context.SecurityContextPersistenceFilter@7bbc8656, org.springframework.security.web.header.HeaderWriterFilter@7dfd3c81, org.springframework.web.filter.CorsFilter@660acfb, org.springframework.security.web.authentication.logout.LogoutFilter@7dfb0c0f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@66ea810, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6933b6c6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d3e8655, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5d908d47, org.springframework.security.web.session.SessionManagementFilter@2584b82d, org.springframework.security.web.access.ExceptionTranslationFilter@6a4f1a55, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2d0399f4]",1
2576ef5d,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7354b8c5, <*> <*> <*> edu.fudan.common.security.jwt.JWTFilter@20d7d6fb, <*> <*> org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4ef782af, <*> <*> org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4c012563]",2
bdfbf4f8,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7eecb5b8, org.springframework.security.web.context.SecurityContextPersistenceFilter@aba625, org.springframework.security.web.header.HeaderWriterFilter@60f00693, org.springframework.security.web.authentication.logout.LogoutFilter@23f5b5dc, edu.fudan.common.security.jwt.JWTFilter@126253fd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5a5a729f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6b09fb41, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@57db2b13, org.springframework.security.web.session.SessionManagementFilter@491b9b8, org.springframework.security.web.access.ExceptionTranslationFilter@25df00a0, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@47caedad]",1
e5f15c1f,Initializing ExecutorService,34
818bdfd5,"Mapped ""{[/swagger-resources]}"" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()",604
c09591bf,"Mapped ""{[/configuration/security]}"" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()",604
6da0c6f1,"Mapped ""{[/configuration/ui]}"" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()",604
74d20b7e,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@4ef74c30, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7283d3eb, org.springframework.security.web.context.SecurityContextPersistenceFilter@2bdd8394, org.springframework.security.web.header.HeaderWriterFilter@74287ea3, org.springframework.web.filter.CorsFilter@638ef7ed, org.springframework.security.web.authentication.logout.LogoutFilter@2f01783a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@16612a51, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5f9edf14, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@68746f22, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4bff7da0, org.springframework.security.web.session.SessionManagementFilter@7d7758be, org.springframework.security.web.access.ExceptionTranslationFilter@4a07d605, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@22f59fa]",1
ce7e6068,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7f2cfe3f, org.springframework.security.web.context.SecurityContextPersistenceFilter@147e2ae7, org.springframework.security.web.header.HeaderWriterFilter@642a7222, org.springframework.security.web.authentication.logout.LogoutFilter@17503f6b, edu.fudan.common.security.jwt.JWTFilter@1a5b6f42, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4470fbd6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@503f91c3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5038d0b5, org.springframework.security.web.session.SessionManagementFilter@21be3395, org.springframework.security.web.access.ExceptionTranslationFilter@49b2a47d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3e2055d6]",1
26e0a8c9,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@3116c353, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@f627d13, org.springframework.security.web.context.SecurityContextPersistenceFilter@7bf3a5d8, org.springframework.security.web.header.HeaderWriterFilter@48b67364, org.springframework.web.filter.CorsFilter@4e928fbf, org.springframework.security.web.authentication.logout.LogoutFilter@44be0077, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3fce8fd9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@42e25b0b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@39b43d60, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@352ff4da, org.springframework.security.web.session.SessionManagementFilter@189cbd7c, org.springframework.security.web.access.ExceptionTranslationFilter@2663e964, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@72ade7e3]",1
6caa8f4e,[Consign price service] [Init data operation],18
a1b3916d,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@1787f2a0, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7de62196, org.springframework.security.web.context.SecurityContextPersistenceFilter@7d61eb55, org.springframework.security.web.header.HeaderWriterFilter@53f3bdbd, org.springframework.web.filter.CorsFilter@163370c2, org.springframework.security.web.authentication.logout.LogoutFilter@4c2bb6e0, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@776a6d9b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@222a59e6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c7a164b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@51bf5add, org.springframework.security.web.session.SessionManagementFilter@34129c78, org.springframework.security.web.access.ExceptionTranslationFilter@17d919b6, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@536dbea0]",1
