EventId,EventTemplate,Occurrences
fec59540,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@4ef782af, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@11d8ae8b, org.springframework.security.web.context.SecurityContextPersistenceFilter@4e928fbf, org.springframework.security.web.header.HeaderWriterFilter@3116c353, org.springframework.web.filter.CorsFilter@479cbee5, org.springframework.security.web.authentication.logout.LogoutFilter@2e32ccc5, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7a3793c7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@352ff4da, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3224a577, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@59e2d8e3, org.springframework.security.web.session.SessionManagementFilter@f627d13, org.springframework.security.web.access.ExceptionTranslationFilter@6ea2bc93, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@895e367]",4
8280dfea,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@52815fa3, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@50313382, org.springframework.security.web.context.SecurityContextPersistenceFilter@3fa247d1, org.springframework.security.web.header.HeaderWriterFilter@4ea5b703, org.springframework.web.filter.CorsFilter@1cb346ea, org.springframework.security.web.authentication.logout.LogoutFilter@723e88f9, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@352ff4da, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2cb2fc20, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4f4c4b1a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4c012563, org.springframework.security.web.session.SessionManagementFilter@2a7ed1f, org.springframework.security.web.access.ExceptionTranslationFilter@407a7f2a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@f627d13]",5
d16acdef,"Mapped ""{[/error]}"" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)",750
c3bcf5f7,Mapped <*> onto public <*> <*>,5736
c09591bf,"Mapped ""{[/configuration/security]}"" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()",681
818bdfd5,"Mapped ""{[/swagger-resources]}"" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()",681
6da0c6f1,"Mapped ""{[/configuration/ui]}"" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()",681
b8bf0f47,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@782859e, org.springframework.security.web.context.SecurityContextPersistenceFilter@33ecda92, org.springframework.security.web.header.HeaderWriterFilter@5e7cd6cc, org.springframework.security.web.authentication.logout.LogoutFilter@30f842ca, edu.fudan.common.security.jwt.JWTFilter@23f5b5dc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6e2829c7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1c742ed4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@34bde49d, org.springframework.security.web.session.SessionManagementFilter@d554c5f, org.springframework.security.web.access.ExceptionTranslationFilter@790da477, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5a5a729f]",4
c0522e75,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",87
154bee3b,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7f284218, org.springframework.security.web.context.SecurityContextPersistenceFilter@1890516e, org.springframework.security.web.header.HeaderWriterFilter@13bc8645, org.springframework.security.web.authentication.logout.LogoutFilter@205d38da, edu.fudan.common.security.jwt.JWTFilter@407a7f2a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@16c069df, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@26adfd2d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4ea5b703, org.springframework.security.web.session.SessionManagementFilter@93081b6, org.springframework.security.web.access.ExceptionTranslationFilter@4bbf6d0e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1df8b5b8]",4
d6e9dcab,"Creating filter chain: <*> <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@1f75a668, org.springframework.security.web.header.HeaderWriterFilter@6d026701, <*> org.springframework.security.web.authentication.logout.LogoutFilter@6304101a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5117dd67, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@35399441, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4b7dc788, <*> org.springframework.security.web.session.SessionManagementFilter@78aa1f72, org.springframework.security.web.access.ExceptionTranslationFilter@5cdec700, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@198d6542]",15
4b342c5f,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@a82c5f1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7b7fdc8, org.springframework.security.web.context.SecurityContextPersistenceFilter@589da3f3, org.springframework.security.web.header.HeaderWriterFilter@6692b6c6, org.springframework.web.filter.CorsFilter@51c693d, org.springframework.security.web.authentication.logout.LogoutFilter@6736fa8d, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@329dbdbf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@39d76cb5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a00d9cf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6a57ae10, org.springframework.security.web.session.SessionManagementFilter@1cd629b3, org.springframework.security.web.access.ExceptionTranslationFilter@5456afaa, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4bd31064]",7
6433bf49,"Creating filter chain: <*> <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@2892d68, org.springframework.security.web.header.HeaderWriterFilter@4145bad8, <*> org.springframework.security.web.authentication.logout.LogoutFilter@750e2b97, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@26d9b808, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5ab956d7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3646a422, <*> org.springframework.security.web.session.SessionManagementFilter@d86a6f, org.springframework.security.web.access.ExceptionTranslationFilter@63376bed, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@f0c8a99]",10
d8be249d,"Creating filter chain: <*> <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@4d15107f, org.springframework.security.web.header.HeaderWriterFilter@c05fddc, <*> org.springframework.security.web.authentication.logout.LogoutFilter@50378a4, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@4b520ea8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7b4c50bc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5884a914, <*> org.springframework.security.web.session.SessionManagementFilter@25df00a0, org.springframework.security.web.access.ExceptionTranslationFilter@7e990ed7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@97e93f1]",5
8ca5fb2d,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3e44f2a5, <*> <*> <*> edu.fudan.common.security.jwt.JWTFilter@295cf707, <*> <*> org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1130520d, <*> <*> org.springframework.security.web.access.intercept.FilterSecurityInterceptor@f627d13]",7
048044b0,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@1b266842, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7a3793c7, org.springframework.security.web.context.SecurityContextPersistenceFilter@609bcfb6, org.springframework.security.web.header.HeaderWriterFilter@239105a8, org.springframework.web.filter.CorsFilter@42b3b079, org.springframework.security.web.authentication.logout.LogoutFilter@1df8b5b8, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2a7ed1f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7d94beb9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@560348e6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@651aed93, org.springframework.security.web.session.SessionManagementFilter@3fce8fd9, org.springframework.security.web.access.ExceptionTranslationFilter@72ade7e3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@407a7f2a]",4
17c0d5b9,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@61eaec38, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@125290e5, org.springframework.security.web.context.SecurityContextPersistenceFilter@14008db3, org.springframework.security.web.header.HeaderWriterFilter@1187c9e8, org.springframework.web.filter.CorsFilter@6fa34d52, org.springframework.security.web.authentication.logout.LogoutFilter@16aa8654, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2a3888c1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@78a773fd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@57c03d88, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@57576994, org.springframework.security.web.session.SessionManagementFilter@127a7a2e, org.springframework.security.web.access.ExceptionTranslationFilter@4b34fff9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6c372fe6]",4
f3648420,"Creating filter chain: <*> <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@7d3e8655, org.springframework.security.web.header.HeaderWriterFilter@7bbc8656, <*> org.springframework.security.web.authentication.logout.LogoutFilter@169bb4dd, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5dafbe45, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7dfb0c0f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@626abbd0, <*> org.springframework.security.web.session.SessionManagementFilter@6933b6c6, org.springframework.security.web.access.ExceptionTranslationFilter@2584b82d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@66ea810]",3
23e22217,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@33ecda92, org.springframework.security.web.context.SecurityContextPersistenceFilter@5f8e8a9d, org.springframework.security.web.header.HeaderWriterFilter@43f02ef2, org.springframework.security.web.authentication.logout.LogoutFilter@4722ef0c, edu.fudan.common.security.jwt.JWTFilter@14fc5f04, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ad83a66, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6e535154, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e2829c7, org.springframework.security.web.session.SessionManagementFilter@2a8448fa, org.springframework.security.web.access.ExceptionTranslationFilter@2ab4bc72, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4b8d604b]",5
057420a7,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@723e88f9, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5f0fd5a0, org.springframework.security.web.context.SecurityContextPersistenceFilter@6950ed69, org.springframework.security.web.header.HeaderWriterFilter@7c3fdb62, org.springframework.web.filter.CorsFilter@64e7619d, org.springframework.security.web.authentication.logout.LogoutFilter@2663e964, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6aa8e115, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6dd7b5a3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6f3187b0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@495ee280, org.springframework.security.web.session.SessionManagementFilter@205d38da, org.springframework.security.web.access.ExceptionTranslationFilter@3336e6b6, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2205a05d]",4
536d9b3a,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@48b67364, org.springframework.security.web.context.SecurityContextPersistenceFilter@75c56eb9, org.springframework.security.web.header.HeaderWriterFilter@2f666ebb, org.springframework.security.web.authentication.logout.LogoutFilter@102cec62, edu.fudan.common.security.jwt.JWTFilter@189cbd7c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2dc9b0f5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5e17553a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7bf3a5d8, org.springframework.security.web.session.SessionManagementFilter@a1f72f5, org.springframework.security.web.access.ExceptionTranslationFilter@928763c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7c3fdb62]",4
43a2cab8,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@3e44f2a5, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@295cf707, org.springframework.security.web.context.SecurityContextPersistenceFilter@5e21e98f, org.springframework.security.web.header.HeaderWriterFilter@72ef8d15, org.springframework.web.filter.CorsFilter@1130520d, org.springframework.security.web.authentication.logout.LogoutFilter@72ade7e3, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@37911f88, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@51a9ad5e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5f20155b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5f77d0f9, org.springframework.security.web.session.SessionManagementFilter@6aa8e115, org.springframework.security.web.access.ExceptionTranslationFilter@2205a05d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@23202fce]",1
